date,title,text,url
2009-07-14,Eyeing the youngest sheep,"A rare portrait when Coco is not actively licking any part of Marlo she can get her mouth on. Luckily, thanks to baby wipes and soap, Marlo doesn’t smell like poo breath.

(Thanks to Jon for getting this photo while I got to take a shower.)",https://dooce.com/2009/07/14/eyeing-the-youngest-sheep/
2009-07-14,Siblings,"GAH! I still can’t believe it when I say it out loud, but I AM A MOTHER OF TWO. Leta’s doing remarkably well with the change, and in fact she’s constantly asking if she can hold and kiss the baby. Marlo comes in very handy at Leta’s bedtime when Leta is trying to stall. “But I haven’t kissed the baby!” she’ll cry, even though she’s already kissed the baby several hundred times. I’m guessing this is just the beginning of the two of them conspiring to take me and Jon down. GAME ON.",https://dooce.com/2009/07/14/siblings/
2009-07-15,On making life easier,"It was almost a year ago that I bought Leta a skirt from the Lillifee Boutique Etsy Shop , and since she’s just about worn a hole in that one I went back and ordered several more including the one seen here. It’s just so much easier in the morning for her to slip this on than to have one of us button up the back of one of the many, many dresses in her closet. And then there’s the vintage t-shirt from Worn Free , the “Pinnacle Indian” pop art image by John Van Hamersveld, just because she doesn’t wear enough political propaganda. Is our little hippie the cutest little hippie you ever did see?",https://dooce.com/2009/07/15/on-making-life-easier/
2009-07-16,Early milestones,"My mother and stepfather stopped by for about an hour the other day to see the baby, knowing that because they were going to be out of town for the next ten days Marlo would probably look entirely different when they returned, that’s just how fast newborns change. And because some babies smile as early as four weeks of age, my mother grabbed that baby, laid her right in her lap, and started speaking in a ludicrously high-pitched voice to try and get her to smile. I mean, yes, sometimes babies have that effect on people, make them emit strange noises and coo and cross their eyes, but there in my living room was the Avon World Sales Leader approaching a level of ridiculousness that I can only describe as Elmo on speed.

At one point the pitch of her voice reached an octave so high that Coco starting howling.

And then, after pleading endlessly, “Come on, baby girl, you can do it! You can smile! Smile for me!” my mother paused for maybe a half second to catch her breath when suddenly the sides of Marlo’s mouth turned up almost unnoticeably. Everyone in the room gasped, and my mother raised her fist to pump it in the air only to have Marlo shit her pants so violently that poo started leaking out the sides of her diaper onto my mother’s pants. It was a poop smile. The Avon World Sales Leader elicited a poop smile.

And the first thing my mother said was, “You are not allowed to write about this on your website.” Internet, do you have any idea the kind of pleasure I experienced in writing the last sentence of the previous paragraph?",https://dooce.com/2009/07/16/early-milestones/
2009-07-17,Infant fist pump,YAY! FOR POOPING ON GRANDMOMMY!,https://dooce.com/2009/07/17/infant-fist-pump/
2009-07-20,Obsessive-Compulsive Disorder,"So we finally found a job for Coco. Turns out she loves to fetch, but she’s a little picky about the object. Tennis balls are fine, but she loses interest pretty quickly. Sticks only hold her attention for a minute or two. But this thing, what I guess is called a Flying Squirrel , a gift a reader sent to Chuck maybe four years ago, this thing… my God. Coco is OBSESSED. No, that word doesn’t even do it justice. This Flying Squirrel is now the center of her world. She would fetch this thing for days without stopping if we’d let her. And now it’s gotten to the point that if one of us even looks like we’re headed to the back door she starts running around in circles thinking it’s time to fetch. So now we spend the majority of our day going, no, not now, maybe later, Coco, NOT NOW, LATER. DAMMIT, DOG, LATER. NO. STOP IT. LATER. I’D LIKE TO HAVE A WORD WITH WHOEVER REMOVED YOUR BRAIN.",https://dooce.com/2009/07/20/obsessive-compulsive-disorder/
2009-07-20,Twenty-six,"Yesterday was my 34th birthday, and I spent it much like we’ve been spending all of our days in the last five weeks, stumbling around in a sleep-derived haze of who are you? Where am I? What’s my name again? I mean, we’ve sort of got a rhythm going, one where the drummer and guitarist are playing two different songs, and the lead singer is just making up words as it goes along, and the sound is just awful but we’re calling it “art.”

Marlo is being fairly cooperative in the sense that she’s sleeping through the night, meaning she wakes up to eat a couple of times and goes right back to sleep after a few minutes on the boob. I know that casually saying the phrase “on the boob” may be insensitive to a certain fraction of my readers who would rather not have to hear about such details concerning life with a newborn, so to make up for that I won’t tell you about how a chunk of her neon yellow poop squirted out of her diaper onto my shirt this morning, and instead of jumping up to clean up the mess I sort of sat there admiring the shape and texture of it, wondering aloud if it was a raisin? Maybe a kernel of corn?

So you’d think we’d be getting a fair amount of sleep, except she is such a loud sleeper, just like Leta was. She grunts and moans and growls, so half the time we don’t know if she’s awake and upset or if she’s having a nightmare about that one time she came shooting out of a vagina. I mean loud. Really loud. Like we’re sleeping with our heads right next to a dryer that’s rolling around a pair of tennis shoes, a wad of coins, and a hammer.

Anyway, my birthday. Right. That’s where I was going with this. I got an early birthday present last week when it was announced that I was among the 30 honorees on the Forbes list of “The Most Influential Women In Media” for 2009. Um. Yeah. So. Soooooo. Let’s just twirl this around in our brains for a second so that you can see why BATSHIT INSANE was my first coherent response to such news.

You’ve got Oprah Winfrey at the top of the list, and then it goes on to Diane Sawyer and Barbara Walters, and others like Ann Curry and Katie Couric and Martha Stewart and Lesley Stahl, and everything is fine until you get to number twenty-six, Heather B. Armstrong, and it’s like the list suddenly falls off the edge of the earth. Heather who? Heather what? Who is this woman? And I can just imagine the usual buttoned-up, proper reader of Forbes wandering over here, reading a couple of lines and thinking HAS FORBES LOST ITS MIND. And my every inclination is to post my father’s phone number right here so that they can call him and commiserate.

My mother, obviously, was over the moon when I told her the news, but my dad’s first response was, “Is Ann Coulter on the list? Where are the conservatives?!” and I had to spend the next hour convincing him that the list wasn’t some vast liberal conspiracy. Meaning it was exactly like every single phone call I’ve ever had with him. HA! HA! I’m only kidding. A little bit. Related: Marlo looks just like my father, and the other morning she was making this really angry face, and Jon looked at her and goes, “What’s wrong, Mike Hamilton? Are you still upset about Obama?”

So, yeah. I’m number 26. Twenty-six. Which of course blows my mind, and for a few days in my sleep-dreived haze I would look at Jon every few minutes and go twenty-six? For real? And then we’d high-five each other and go, “Twenty-six!” I mean, ridiculous. That’s exactly what it is. Absurd. But that did not stop me from reminding Marlo about it every time I changed her diaper. I was all, DO YOU KNOW WHO I AM, KID? YOU’VE GOT NUMBER TWENTY-SIX WIPING YOUR BUTT.

Yesterday morning I was still kind of high on the news of it, that combined with the fact that it was my birthday, so I woke up in a really great mood. Marlo slept in a little later than usual, and Leta played quietly by herself in her room until she heard us rousing. We all four then spent the next half hour in bed making faces and singing and tickling and living a page right out of Good Housekeeping , and right before we all skipped merrily upstairs to have breakfast I hopped over to let Coco out of her crate. Only to be hit in the face with a smell so nauseating that I fell over dead. I died. There was a funeral and elaborate floral displays and my mother threw herself over my casket and yelled, “Twenty-sixxxxxxxx!”

As Coco stepped out of her crate I suddenly realized that she had urinated all over herself, I guess while she was sleeping because she never whined to be let out of the crate LIKE A NORMAL DOG WOULD HAVE. Like a normal dog with a brain. And it’s not just a little bit of urine, it’s like Niagra Falls in that crate, and she is covered head to toe in it. I catch her a little too late, meaning I’m standing there debating over whether or not I care about what it would mean to grab an animal soaked in its own bladder juices or do I mind what those bladder juices are doing to the BRAND NEW CARPET on the floor, and oops, there are fifteen footprints that will remind me forever that once you adopt a Miniature Australian Shepherd you shorten your life by, oh, a good twenty years. Oh, right. I’m already dead. Because of her.

Jon swoops in, grabs her up off the BRAND NEW CARPET, have I mentioned that part? BRAND NEW. It could not be newer, it is so new, the newness is the newest of all new, The Mayor of New, and he runs to the back door, sets her down to open that door, and then realizes his fatal error. Because Coco then seizes that opportunity to shake the piss off of her body. All over the floor, the walls, the ceiling, and of course all over Jon’s body. It was like a Jackson Pollock canvas in that back hallway. If you could have seen it you would have marveled at the color, the scheme, the abstract way the piss splattered and flung through the air. A masterpiece, I tell you.

For the next hour I chased that dog around the backyard in an attempt to douse her with the hose, an instrument she loathes as it contains water — and I don’t know what happened to her in a previous life, maybe water stole her car or called her names or punched her in the face, but Coco reacts to water like someone would react to an intruder with a knife — and since I hadn’t had a chance to put on any clothes, there I am, number twenty-six, an Influential Woman in Media, running madly around my backyard after a dog with no brain, wearing nothing but my panties and a t-shirt covered in milk stains and dog piss. On my birthday.

I’m not going to lie, I stopped several times, hose in one hand, the other hand pointing proudly to the giant milk stain underneath my left boob, and yelled, “Twenty-six, bitches!”",https://dooce.com/2009/07/20/twenty-six/
2009-07-22,1979,"My mother guesses that I was about four years old in this photo, it’s one she found recently while cleaning out some boxes in a closet. YEOW. And here I thought Jon was alone in the room when Leta was conceived. You can see the resemblance between the two of us in photos like this one , and this one , and this one . Doesn’t it look like my mom stuck a bowl on my head to use as a template for those bangs?",https://dooce.com/2009/07/22/1979/
2009-07-22,Fast cooling relief,"I know, I’m sorry. Chuck is pretty infamous for sharing too much information. I guess the vaginal birth was pretty tough on him, too.",https://dooce.com/2009/07/22/fast-cooling-relief/
2009-07-22,For those who live with those like me,"Yesterday Jon posted what I think is one of the best things he’s ever written on his website about what it’s like this second time around. A snippet:

My therapist told me a couple of years ago that she thought I suffered from Post Traumatic Stress Disorder (PTSD) around pregnancy because of what we went through as a couple in 2004. I tend to believe her… In 2007 we tried and were successful in getting Heather pregnant. She miscarried at 10 weeks and suffered some postpartum depression, which was totally understandable, but made me question if I had the reserves to handle severe postpartum depression again. I wanted to gear up for when we tried again. Once Heather’s system regulated and we decided we wanted a summer baby we went for it again and now we have our beautiful, sweet Marlo. Who deserves all the love and generosity we’ve shared with Leta.

If you haven’t read the piece he wrote a couple of months after that miscarriage about what it’s like to live with someone who suffers from chronic depression, you should definitely give it a look:

As a heterosexual man attracted to a woman, I have a range of emotions and ways of dealing with whatever life throws my way. One of those things is to look at a problem and want to fix it. Men like to be fixers, for the most part, and this is great for things like a clogged drain or dead car battery. Also great if the satellite dish isn’t picking up the latest “Nature is Sad” show on the educational channel because it’s buried in snow. It is not so great if your partner needs for you to help her by listening… I’ve really had to stop myself and let it go. I have to tell myself that I need to LISTEN and to tell myself to SHUT UP. It’s doubly important when somebody is anxious or depressed and needs to get it out. I have only met a few men who are great listeners, and those were professionals I was paying to listen. So. Listen.

I was interviewed a couple of days ago for a small piece about the Forbes thing for a local news station, and during the interview one of the questions triggered a response I haven’t been able to articulate yet, that this pregnancy and delivery and now living with two kids… there are days when my love for Jon is almost unbearable, and I am so lucky and thankful to have him in my life. And I have glimpses and memories of those heady, crazy times when we first got together in the sweltering Los Angeles summer of 2001 when we were having sex all day every day YES I JUST WENT THERE and sometimes I look at my two little girls and I can’t believe that here I am eight years later and I’m sitting next to Jon Armstrong.

Jon, I love you so much.",https://dooce.com/2009/07/22/for-those-who-live-with-those-like-me/
2009-07-23,Vintage globes,"Last week the vintage globe I ordered from the Vintage Jane Etsy Shop arrived (the one in the foreground which was made sometime before 1970), and as I eagerly unpacked it to add to my growing collection Jon looked at me grimly and said, “Is this going to become a thing?” And I had a really, really hard time not throwing the globe right at his head. Oh my god, he did not just ask me that HE WHO OWNS EVERY DEVICE APPLE HAS RELEASED IN THE LAST DECADE.

Listen to this, you’re not going to believe me, but this is for real: Leta was making up a bedtime story last night about waking up at Christmas to open presents and she goes, “And I opened my box to find a beautiful princess castle, and then Daddy opened his box and there were a whole bunch of cords for his computers!”

I AM NOT SHITTING YOU.

The globe in the background is from the High Street Market Etsy Shop , and we’re actually having a blast trying to figure out exactly when it was manufactured. Right now we’ve got it narrowed down to between 1948 and 1953. And Jon is just as into figuring it out as I am. YES THIS IS GOING TO BECOME A THING.",https://dooce.com/2009/07/23/vintage-globes/
2009-07-27,Right before I ate her whole,"My father is not really a fan of newborns, likes his babies a bit older when they’re all chunky and fat and edible, although he has expressed that Marlo is more exquisite than most, and I guarantee you that he doesn’t just go around tossing out compliments like that. When I graduated valedictorian in high school he was all, really? But can you bench press a hippo? No? I REMAIN UNIMPRESSED.

Just kidding. You know, I’m just trying to get a rise out of him so that he will call me and sternly say in his southern accent, “DAUGHTER OF MINE!” It’s one of my favorite things in the world.

Anyway, he was over here the other day and he said, “She’s filling out!” Which was his polite way of saying, good job of fattening that kid up! Soon we’ll be dipping her thighs in ketchup!",https://dooce.com/2009/07/27/right-before-i-ate-her-whole/
2009-07-27,"The labor story, part two","Five years ago when I was experiencing postpartum depression with Leta I was actively seeing a therapist to try and talk my way up and out and through the darkness. This therapist is by far the best one I’ve ever seen, and I’ve recommended her to almost everyone I know. Have a hangnail? GO SEE THIS THERAPIST. She’s just totally no nonsense, out with it now, and will tell you exactly what you need to hear even if you don’t want to hear it. I cannot count the times she has rolled her eyes, shaken her head and said, “Well, Heather, if that wasn’t the stupidest thing you’ve ever done. Is it me, or do you just get dumber?”

One of the best pieces of advice she ever gave me was to hire a babysitter for a few hours a week so that I could take some time for myself, and that’s exactly what we did. Jon put an ad in the paper and we interviewed several potential candidates, and WOWEE was that ever an experiment in trying to keep our jaws from falling off our faces and bouncing on the floor. Some of the people who responded to the ad were just total nutjobs, people you would not trust with your pet rock let alone your infant, and I’m not even kidding, one woman casually mentioned that her sixteen-year-old daughter was pregnant and her eighteen-year-old son was in prison. BUT THAT’S NOT EVEN THE END OF IT. I guess she was excommunicated from the Mormon church because of some horrible indiscretions THAT SHE’D RATHER NOT TALK ABOUT. When all we asked was, “Tell us a little about yourself.”

Turns out that we hired the first person who responded to the ad, a delightfully fresh-faced eighteen-year-old named Katey who could speak in complete sentences and didn’t have a criminal record. I think I’ve mentioned her on this website a couple of times (let’s see, here and here and here ). I even thank her in the acknowledgements section of my book for giving me the time that I needed to find the mind that I had lost. We loved how well she handled Leta, and Leta absolutely adored her. She worked for us for two years and then, well, I’m not going to get into too much detail, but things ended and there were tears and I think someone may have lost a limb and then there was that call from the president of Guyana and I had to go into hiding. The end.

And then about a year ago as my book deadline approached and my schedule starting getting crazier and crazier we realized that the only way anything was ever going to get done was by hiring someone to help out. So in June of 2008 The Blurbodoocery decided to hire its first employee, an assistant, and since I’d made amends with the government of Guyana through several months of arduous negotiations involving lawyers, heavy artillery, and one very cooperative Norwegian pole dancer (don’t ask), I called up Katey and asked if she’d like to quit the job she was working and come work for us. I may have actually pleaded, bribed, cried and/or clung to her leg. She agreed on one condition: that I pay her money. And I was all SOME PEOPLE! Can you believe the nerve?

And she’s been every bit the perfect employee we thought she’d be, managing everything from the schedule of my book tour to keeping our business lives organized to handling press inquiries. And you may be wondering why I haven’t yet mentioned her? Why has it taken this long? And here’s where I remind you about that one time I got fired for talking about work on my website. Remember that? Yeah, well, I’m still pretty tender in that area and think you should be very careful when you write about work on the Internet, whether you’re the employee or the employer, and since this was my first time being on the employer end I was all NO WAY NO HOW. Even now as I write this I feel like Elmer Fudd tiptoeing through the forest, like I’m about to step on a bomb or something, and what if Katey reads this, calls me into her office and says, “We need to have a talk.” And next thing you know I’m being walked to my car with all my belongings in a cardboard box.

All of this was a roundabout way of getting to the part last August when one afternoon she comes running into my office with a freshly-peed on pregnancy test, a spare one I’d had lying around, one whose box and instructions I had long thrown away. And her hand is shaking so badly that I can barely make out what line is going in which direction, and she’s all IS THIS POSITIVE?! And I’m all HOW SHOULD I KNOW, WHERE ARE THE INSTRUCTIONS? And she’s all ARMSTRONG, IF YOU WEREN’T PAYING MY SALARY I’D HIT YOU OVER THE HEAD WITH THIS THING.

So we immediately google pregnancy tests, and I look at her and she looks at me and I’m all I SURE HOPE YOU DON’T GET A SCREAMER.

That was six weeks before I got pregnant, and so here’s where we take a moment of silence to honor Jon and what he had to endure for the following nine months as he basically lived with two pregnant women. Double the complaining and bitching and neurotic pacing over the weight gain. Seriously, how do polygamists do it? I mean, at least Jon could drink. Polygamists not only do it willingly, THEY DO IT SOBER.

Anyway, Katey casually mentioned one day that she was thinking about trying to have a natural childbirth, and I was all, oh honey, that’s what we all say. And then we get hit with that one whammy contraction and realize that God made epidurals for a reason! Because I know so many women, myself included, who think in our first pregnancies that we’ll just “see how things go.” And that if we’ve overestimated our threshold for pain we’ll give in to the possibility of pain relief. Ha! No, let me restate that: HA! There is nothing in life that you can really compare to the pain of labor, NOTHING, so the “idea” of your threshold for pain is as useless as a piece of shit.

And I may have actually said those words to her. You know, because I’m encouraging that way. And then I finished that sentiment with YOU’RE TOTALLY FUCKING INSANE.

Except Katey did what many of us did not do during our first pregnancies: she prepared! She researched! She hired a doula! And not once did she mention any of this to me, not once did she ever try to preach to me or change my mind, and there I was shaking my head in my brain thinking THERE IS NO WAY she has any idea what she’s in for. So you can imagine her surprise when one day about three weeks before she was due she got a text message from me that said, “Hey… um… yeah… so… I think I want to try and have a natural childbirth.”

Her response was to call Jon and tell him that someone had stolen my phone and was texting her with it.

A couple of weeks later I get a frantic phone call from Katey’s mother at 7:30AM saying that she’s been at the hospital since midnight. She’d been having painful contractions all day, decided finally to head to the hospital, and when they took her blood pressure and found it to be dangerously high they put her on pitocin immediately to make sure labor continued. At this point I hear a noise in the background unlike any noise I have ever heard in my life, a combination of a growl, a roar, and a murderous yawping. I ask Katey’s mother if there is a lion in the room with them who is busily eating a rather talkative jackal while simultaneously groaning out a bowel movement.

Oh no, no lion, that’s just Katey in the background who has refused any and all pain medication.

Now, wait a minute.

She’s been at the hospital for how long? Almost eight hours. And how long has she been hooked up to pitocin? All eight of those hours. And how far dilated is she? A three.

A THREE? A THREE?

A THREE???????

For those of you familiar with labor and delivery you will understand why I capitalized those letters and used seven question marks. For those unfamiliar you should understand that when you’re in labor and you ask the nurse how far dilated you are, there’s only one right answer: TEN. All other answers are wrong because it means you’re not done yet.

Katey had SEVEN MORE CENTIMETERS TO GO. SEVEN. One, two, three…. do you see where I’m going with this? And she’d already been in hard, uncomfortable labor for eight hours, and then a day of awful contractions before that… who knew how long this could go on. It could go on for days. Maybe years. She could be the first person in the history of the world to labor FOREVER. YOU NEVER KNOW.

So I’m thinking, hey, I’ll take my time, eat my breakfast, take Leta to school and obey all traffic laws on my way up to the hospital with the idea that when I get there she’ll have progressed a few more centimeters. Except thirty minutes later the phone rings. And I don’t recognize the number. And when I say hello the person on the other end doesn’t say a word of English for a few sentences and then goes, “NINE!”

And I go, “I’m sorry, but you have the wrong number.”

And Katey’s mom goes, “HEATHER! SHE’S AT A NINE!”

Turns out that when they broke her water she dilated six more centimeters almost instantly, and there I am throwing on clothes, running red lights, parking like I’m blind, and hauling ass from the garage to the desk at labor and delivery. I tell them I’m there for Katey Kendall, and I’m not kidding, all four people behind the desk whip around and go, “Another one?”

Turns out there are more people in Katey’s delivery room than there are in the city of Boise, Idaho. No, really. Like hundreds of them. Every person she ever thought about being related to? They are in that room. And when I open the door there is not a word being said, not a noise being made, it is as quiet as the pause between words in a prayer. I turn my head to see a sweat-drenched Katey lying on the hospital bed surrounded by her sisters, and without even thinking, in the middle of all that silence I go, “YOU ARE A TOTAL FUCKING CHAMP!”

I think this is what my therapist would refer to as me getting dumber.

Just then a contraction hits Katey, and like a well-oiled machine her sisters jump into action. They are all pushing on her body at different strategic points, and as Katey growls and mumbles and digs down into her gut to survive the pain, everyone else is calling out from different corners of the room, “You’re doing it!” or “That’s awesome!” or “Keep it up!” The cheering and pushing and growling continue for what seems like a couple of minutes, what must have seemed like eternity for Katey, and when it’s apparent that the contraction has ended, the room immediately sinks right back into silence. No one talks. Every single person is focused on Katey’s next move.

This goes on for another hour and a half, because even though she is dilated to a nine a lip has formed at the cervix and is refusing to budge. Katey is miserable, her hair is completely soaked with sweat, and you can hear that her vocal chords are shredded from all the groaning. At one point during a contraction she yells, “Please! PLEASE! JUST HELP ME!” And I want to cry, her mother is bawling, and everyone else is cheering, “You can do this! YOU’RE DOING THIS! HANG IN THERE!”

The rest of this story goes like many other birthing stories, because when it was time to push she pushed like a champion, and I happened to be one of the lucky ones in the room to have a view of the baby as she came out, first her head and then her right arm came flying out, like, “Ta da! Here I am!” And then everyone in the room started crying. They named her Lily Blanche.

But what I guess makes this story quite different than any other birth I’ve personally attended or seen is the reverence with which every single person in that room treated the experience. It was like church in there, and for the hour and a half that I witnessed it, I just couldn’t believe it. It almost didn’t seem real. And as much as it was Katey’s experience and everything that she had hoped it would be, it’s what she gave to the rest of us that I won’t ever forget. Because we all had to come together, all four hundred and eighty of us, for her. We all gained something incredible from forming that community around her.

And the courage that she showed, the endurance, the sheer power of getting through contraction after contraction, I was just so inspired, so touched to be so close to something so primal and raw and vulnerable as she was during those hours, so thankful that she let me be a part of it. And I knew I would never be the same person after having witnessed it.

I got home about an hour later, my face a mess of tears and snot, and told Jon, “I can’t wait to give you what that birth just gave me.”

….

Part three, the final installment, coming soon. Right now I’ve got a cute baby who is giving all her smiles to Jon, and that’s just not at all fair.",https://dooce.com/2009/07/27/the-labor-story-part-two/
2009-07-28,Stimulation,"Since we don’t go on nearly as many walks as we used to since Marlo’s been here, he’s got to exercise his brain somewhere, I guess. Although I love the look on his face here, like what? You bought this for me, right?",https://dooce.com/2009/07/28/stimulation/
2009-07-29,Perfectly round,"The shape of Marlo’s features, mainly her head, are frequently the subject of discussion in our home. Leta had what’s called torticollis when she was born, a condition that caused her head to tilt to one side and grow in a diagonal shape. We had to do several months of physical therapy to remedy the condition, and so living with a baby this small with a head so perfectly round is something new around here. It’s like a basketball, or a cantaloupe, or a hairy head of cabbage. And we’re always going, look! Look at the size of that head! It’s like an orange on a toothpick! That’s a virtual planetoid! It has its own weather system!",https://dooce.com/2009/07/29/perfectly-round/
2009-07-30,Hand silkscreened pillows,"A few weeks ago I was reading one of my favorite blogs design*sponge which mentioned that one of my favorite artists Julia Rothman had just released a set of limited edition pillows (click on “shop” and then click on “handmade”). I’ve featured Julia’s work here before, most recently when we wallpapered the nursery with one of her designs .

Coincidentally, I was looking for a set of new pillows for the living room as the ones we’d had on the couch were in less-than-friendly condition. And these At Ease pillows match the decor of that room PERFECTLY, especially the red piping detail. So I ordered two, and when they arrived a couple of days ago and I took them out of the box and saw the immaculate construction and luscious design I had to stop myself from rubbing them on my body. OH THEY ARE SO AWESOME. And there I am in a state of ecstasy running back to the office to show Jon these new additions to our family, and he’s all, ehhhhhh.

Um, what was that again?

Ehhhhhh.

Are you blind?

Ehhhhhhhhhhhhh.

I guess these remind him too much of the 1970s, you know, back when he was in his late thirties. Whatever. Leta saw them and exclaimed, “Mommy! I LOVE these new pillows!” WHICH IS ALL THE CONFIRMATION I NEED, THANK YOU VERY MUCH.",https://dooce.com/2009/07/30/hand-silkscreened-pillows/
2009-07-30,Jon’s 44th,"In an attempt to shed the forty pounds I gained during my pregnancy with Marlo I’ve gone back to eating that one boring diet where you eat healthy green things and avoid all those processed white things, so this means I haven’t had a Hostess Donette in almost seven weeks. The strength! The willpower! The inconsolable crying into my leafy green salad!

The first twenty-five came off pretty fast, what with the almost eight-pound baby, the placenta, and the gallons of water I’d retained in my face. It’s those pesky last fifteen that are going to give me all sorts of problems, and I think I’d be fine with this extra weight except for the part that none of my clothes fit. And so I’m still wearing my maternity pants and shirts, and I swear to God, the first stranger to ask me when my baby is due is not going to live to tell the story about how some crazy Southern woman in Humpty Dumpty pants jumped into her car and ran them over.

SO BE WARNED, CURIOUS STRANGER.

Anyway, last Friday night we realized that we’d run out of healthy green things and anything containing lean protein, and after scrounging around our bare pantry we settled on a dinner of black beans and cheese. Meaning, for the first time in, I don’t know, EVER, we didn’t have to make a separate meal for Leta.

Do I even need to mention here that she has eaten black beans and cheese for the last, oh, seven hundred meals? The doctor says it’s fine because, hey! She’s still alive!

I tell you this only because that was the first bowl of beans I’d eaten since giving birth, and lo, it was a big bowl of beans. A colossal amount of beans. Titanic in volume and weight. Maybe I ate so many because I know how to make a good bowl of beans having prepared them over seven hundred times, maybe because it was the first substantial portion of carbohydrates I’d had in days AND I WENT A LITTLE NUTS. Okay, a lot nuts. A colossal amount of nuts.

Any breastfeeding mother knows exactly where this is going. Because, oh my god, was that one of the dumbest mistakes I have ever made as a mother. And that night Marlo had one hell of a time processing all that fiber or whatever it is about beans that gives you gas. It was one of the most sleepless nights we’ve had since her birth, full of toots and poots and all the moaning that goes with trying to push it out. I mean, she’s a loud baby anyway. Throw in that amount of farting and it sounded like a trombone being raped repeatedly by a tuba.

So we don’t sleep at all, and Leta comes traipsing in at RIDICULOUS O’CLOCK, and to keep her occupied Jon fumbles around for the remote and somehow manages to turn on the television, I don’t know how he summoned the strength to manage it, I am still in awe. That feat ranks right up there with figuring out how to assemble Ikea furniture.

Thankfully the TV is already tuned to one of the kid channels, Sprout or Nick Jr. or Noggin, what are known collectively in our house as The Babysitter, and some whacked out show called “Oswald” is on about this blue Octopus and his pet dachshund, and it happens to be one of those episodes where everything goes wrong. Do I have to point out again how I cannot abide shows like this? My Dad and I, we have this thing about movies and shows where the main character just keeps getting beat up by life (for instance, every movie Ben Stiller has ever made), and I just can’t handle it, I start to squirm and suddenly I’ve pulled out every hair on my head. And thanks to some stupid blue Octopus I’m now bald. MAYBE THAT’S WHAT HAPPENED TO BRITNEY.

So I guess the plumbing in Oswald’s kitchen sink is broken, so broken in fact that it floods his house and then goes on to flood THE ENTIRE TOWN, I’D HATE TO SEE THE BILL FOR THAT ONE. And Jon and I are lying there half asleep, the baby between us shooting sparks out of her ass, and we both somehow notice that Oswald is floating on his couch through the town so that he doesn’t drown. That’s when Jon hazily lifts up his head and goes, “YOU’RE A FUCKING OCTOPUS! WHY AREN’T YOU SWIMMING?!”

And that was how we started Jon’s 44th birthday.",https://dooce.com/2009/07/30/jons-44th/
2009-08-01,August 2009,,https://dooce.com/2009/08/01/august-2009/
2009-08-02,"Dimple, weekend edition",,https://dooce.com/2009/08/02/dimple-weekend-edition/
2009-08-03,Dirty Duke Boy,"Some of you may remember Bo, my sister’s lobotomized beagle, Chuck’s forbidden lover whom we had to babysit for a few hours last week. Just for old time’s sake, I’m going to post the Vimeo version of that video here:",https://dooce.com/2009/08/03/dirty-duke-boy/
2009-08-03,Where all the crazy comes from,"Last Friday evening everyone in my extended family gathered at a church pavilion in Draper, Utah to celebrate the June and July birthdays, all eight of them, mine and Jon’s included. This is my Granny Boone, my mother’s mother, holding Marlo, and yesterday she turned eighty-six. This woman had ten kids, one who died when she was five months old, Leta Kay, and that’s who Leta is named for. The rest of the kids, all my aunts and uncles, well, they’re all a little nuts, even more nuts than I am. So we can safely blame her, right?",https://dooce.com/2009/08/03/where-all-the-crazy-comes-from/
